# TYPO3 changelog index — GENERATED, do not edit by hand.
# grep-only: never read this file as a whole.
# source: local:14.3.x
# columns: number	type	version	title	tags	symbols	migration-gist	note	source	path
# note column: 'note' means notes/{number}.md exists and takes precedence.
108345	Deprecation	14.2	Deprecation of ext_emconf.php	ext:core NotScanned	Typo3Version	Extension authors should move extension metadata from ext_emconf.php to composer.json.	-	local:14.3.x	14.2/Deprecation-108345-Deprecation-of-ext-emconf-php.rst
108345	Feature	14.2	Allow extensions without ext_emconf.php in classic mode	ext:core	Typo3Version	Extensions can now omit ext_emconf.php in TYPO3 classic mode. A deprecation message is shown during cache warm-up when ext_emconf.php is present and composer.json is not yet future-proof because it do…	-	local:14.3.x	14.2/Feature-108345-No-ext-em-conf-in-classic-mode.rst
108557	Deprecation	14.2	TCA option allowedRecordTypes for Page Types	TCA PartiallyScanned ext:core	PageDoktypeRegistry PageDoktypeRegistry->add() PageDoktypeRegistry->addAllowedRecordTypes() PageDoktypeRegistry->doesDoktypeOnlyAllowSpecifiedRecordTypes() add() addAllowedRecordTypes() doesDoktypeOnlyAllowSpecifiedRecordTypes()	A new TCA option is introduced to configure allowed record types for pages: Before:	-	local:14.3.x	14.2/Deprecation-108557-TCAOptionAllowedRecordTypesForPageTypes.rst
108557	Feature	14.2	TCA option allowedRecordTypes for page types	TCA ext:core	allowedRecordTypes	The allowed record types for pages can now be configured in TCA. This centralizes the configuration for page types and further reduces the need for ext_tables.php, which was used previously.	-	local:14.3.x	14.2/Feature-108557-TCAOptionAllowedRecordTypesForPageTypes.rst
108568	Deprecation	14.2	BackendUserAuthentication::recordEditAccessInternals() and $errorMsg	PHP-API FullyScanned ext:core	recordEditAccessInternals() $errorMsg BackendUserAuthentication checkRecordEditAccess() AccessCheckResult isAllowed errorMessage	Replace calls to recordEditAccessInternals() with checkRecordEditAccess().	-	local:14.3.x	14.2/Deprecation-108568-BackendUserAuthenticationRecordEditAccessInternals.rst
108580	Feature	14.2	Improved page module content preview	Backend HTML ext:backend ext:core	PreviewSanitizerBuilder	These enhancements improve the editorial experience in the TYPO3 backend by providing clearer, more informative content previews.	-	local:14.3.x	14.2/Feature-108580-ImprovedPageModuleContentPreview.rst
108581	Feature	14.2	Record type specific label configuration	TCA Backend ext:core	addRecordType getRecordTitle()	Tables with multiple record types can now define more specific and descriptive labels for each type in the backend user interface.	-	local:14.3.x	14.2/Feature-108581-RecordTypeSpecificLabelConfiguration.rst
108648	Feature	14.2	Option to modify src attribute for Vimeo/YouTube	Frontend ext:core		The `src` attribute for YouTube and Vimeo embeds can now be renamed.	-	local:14.3.x	14.2/Feature-108648-OptionToModifySrcAttributeForVimeoYouTube.rst
108653	Deprecation	14.2	Form file-based storage deprecated	YAML NotScanned ext:form	FileMountStorageAdapter	If your installation uses file mount–based permission separation (i.e., different backend user groups have access to different form storage folders to isolate which forms they can see and edit), an eq…	-	local:14.3.x	14.2/Deprecation-108653-FormFileBasedStorageAdapter.rst
108653	Feature	14.2	Database storage for form extension	Backend Database TCA ext:form	DatabaseStorageAdapter StorageAdapterInterface supports() StorageAdapterFactory ExtensionStorageAdapter FileMountStorageAdapter DataHandler E_USER_DEPRECATED	Editors can store new form definitions in the database by selecting the "Database" storage type in the Form Manager creation wizard.	-	local:14.3.x	14.2/Feature-108653-DatabaseStorageForFormExtension.rst
108720	Feature	14.2	QR code button for frontend preview	Backend ext:backend ext:workspaces		Editors can benefit from a streamlined workflow by sharing page previews and testing pages on mobile devices.	-	local:14.3.x	14.2/Feature-108720-QRCodeButtonForFrontendPreviewURLs.rst
108726	Feature	14.2	Add PSR-14 events ModifyRenderedContentAreaEvent and ModifyRenderedRecordEvent	Frontend ext:fluid	ModifyRenderedRecordEvent htmlspecialchars()	The new events can be used by extension authors to enhance the output of content areas and records rendered in themes.	-	local:14.3.x	14.2/Feature-108726-AddPSR-14ModifyRenderedContentAreaEvent.rst
108726	Feature	14.2	Introduce Fluid f:render.contentArea ViewHelper	Frontend ext:fluid	ModifyRenderedContentAreaEvent	Theme creators are encouraged to use the ViewHelper to allow other extensions to modify the output via EventListeners.	-	local:14.3.x	14.2/Feature-108726-IntroduceFluidRenderContentAreaViewHelper.rst
108726	Feature	14.2	Introduce Fluid f:render.record ViewHelper	Frontend ext:fluid	ModifyRenderedRecordEvent	Theme creators are encouraged to use the ViewHelper to allow other extensions to modify the output via event listeners.	-	local:14.3.x	14.2/Feature-108726-IntroduceFluidRenderRecordViewHelper.rst
108761	Deprecation	14.2	BackendUtility TSconfig-related methods	PHP-API FullyScanned ext:backend	BackendUtility getTCEFORM_TSconfig() getTSCpidCached() getTSCpid() getRealPageId() null FormEngineUtility	Calling any of the deprecated methods triggers a deprecation-level log entry. The methods will be removed in TYPO3 v15.0. The extension scanner reports usages as a **strong** match.	-	local:14.3.x	14.2/Deprecation-108761-BackendUtilityTSconfigMethods.rst
108763	Feature	14.2	Console command to analyze Fluid templates	CLI Fluid ext:fluid	ViewHelperNodeInitializedEventInterface	The new typo3 fluid:analyze console command can be used to check basic validity of Fluid templates in projects that use the `*.fluid.*` file extension and to discover deprecated functionality in templ…	-	local:14.3.x	14.2/Feature-108763-ConsoleCommandToAnalyseFluidTemplates.rst
108776	Feature	14.2	Allow to set user interface language when using CLI to create user	CLI ext:backend		The CLI command typo3 backend:user:create now supports the --language option, or -l, that sets the desired user interface language.	-	local:14.3.x	14.2/Feature-108776-AllowToSetUserInterfaceLanguageWhenUsingCLIToCreateUser.rst
108796	Feature	14.2	Centralize bookmark management	Backend TSConfig ext:backend		The bookmark toolbar item now opens a dropdown with quick access to recent bookmarks and a link to the full Bookmark Manager.	-	local:14.3.x	14.2/Feature-108796-CentralizeBookmarkManagement.rst
108799	Feature	14.2	LocalizationRepository methods for fetching record translations	Backend PHP-API ext:backend	LocalizationRepository BackendUtility count() translationCount() RawRecord getRecordLocalization() getExistingPageTranslations()	Extension developers working with record translations in the TYPO3 backend now have access to modern, injectable repository methods that follow current TYPO3 coding practices.	-	local:14.3.x	14.2/Feature-108799-LocalizationRepositoryRecordTranslationMethods.rst
108810	Deprecation	14.2	BackendUtility localization-related methods	PHP-API FullyScanned ext:backend	BackendUtility LocalizationRepository getRecordLocalization() getRecordTranslation() getExistingPageTranslations() getPageTranslations() translationCount() getRecordTranslations() RawRecord	Inject LocalizationRepository and use the new methods. The new methods return RawRecord objects instead of plain arrays.	-	local:14.3.x	14.2/Deprecation-108810-BackendUtilityLocalizationMethods.rst
108815	Feature	14.2	CLI commands for system configuration	CLI LocalConfiguration ext:lowlevel	EXTENSIONS EXTCONF DB	These commands provide a convenient way to manage TYPO3 system configuration from the command line, which is especially useful for: * automated deployment and provisioning scripts * CI/CD pipelines th…	-	local:14.3.x	14.2/Feature-108815-CLICommandsForSystemConfiguration.rst
108817	Feature	14.2	Introduce web component-based form editor tree	Backend JavaScript ext:form		Form editors will immediately notice the improved responsiveness and modern feel of the tree component. Drag-and-drop operations are smoother and more predictable.	-	local:14.3.x	14.2/Feature-108817-ModernWebComponentBasedFormEditorTree.rst
108819	Feature	14.2	RecordFieldPreviewProcessor for custom PreviewRenderers	Backend PHP-API ext:backend	RecordFieldPreviewProcessor StandardContentPreviewRenderer	Extension developers implementing custom preview renderers can now inject RecordFieldPreviewProcessor to access common field rendering helpers without extending StandardContentPreviewRenderer.	-	local:14.3.x	14.2/Feature-108819-RecordFieldPreviewProcessorForCustomPreviewRenderers.rst
108826	Feature	14.2	Add Short URL module	Backend ext:redirects	DataHandler	Editors benefit from a dedicated interface for managing short URLs without needing to understand redirect configuration details.	-	local:14.3.x	14.2/Feature-108826-AddShortURLModule.rst
108831	Feature	14.2	Extend workspace preview links to all records	Backend TSConfig ext:workspaces		The QR code and shareable link button in the Workspaces module now work for all record types that have a preview configuration.	-	local:14.3.x	14.2/Feature-108831-ExtendWorkspacePreviewLinksToAllRecordTypes.rst
108832	Feature	14.2	Introduce UserSettings object for backend user profile settings	Backend PHP-API ext:core	UserSettings $GLOBALS['TYPO3_USER_SETTINGS'] ContainerInterface has() get() UserSettingsNotFoundException	Backend user profile settings can now be accessed via the UserSettings object, providing type safety and IDE support.	-	local:14.3.x	14.2/Feature-108832-IntroduceUserSettingsObjectForBackendUserProfileSettings.rst
108842	Feature	14.2	Add badge for slide mode in Layout module	Backend ext:backend ext:workspaces	slideMode = none slideMode = slide slideMode = collect slideMode = collectReverse	This feature introduces a visual badge in the Content > Layout module to indicate when slide mode is active.	-	local:14.3.x	14.2/Feature-108842-AddBadgeForSlideModeInLayoutModule.rst
108843	Deprecation	14.2	ExtensionManagementUtility::addFieldsToUserSettings	PHP-API FullyScanned ext:core	addFieldsToUserSettings() addUserSetting() $GLOBALS['TYPO3_USER_SETTINGS'] ['type' => 'input'] ['type' => 'email'] ['type' => 'number'] ['type' => 'password'] ['type' => 'check', 'renderType' => 'checkboxToggle'] ['type' => 'select', 'renderType' => 'selectSingle'] ['type' => 'language']	Replace the two-step approach with the new addUserSetting() method.	-	local:14.3.x	14.2/Deprecation-108843-ExtensionManagementUtilityAddFieldsToUserSettings.rst
108843	Feature	14.2	User settings configuration migrated to TCA	Backend TCA PHP-API ext:setup	$GLOBALS['TYPO3_USER_SETTINGS'] $GLOBALS['TCA']['be_users']['columns']['user_settings'] addUserSetting() user_settings columns label config table 'be_users' showitem --div--; input number email password check renderType => 'checkboxToggle' select renderType => 'selectSingle' language	Extensions can add custom fields to backend user profile settings using the new addUserSetting() method in Configuration/TCA/Overrides/be_users.php:	-	local:14.3.x	14.2/Feature-108843-UserSettingsConfigurationMigratedToTCA.rst
108846	Feature	14.2	Console command to inspect global ViewHelper namespaces	CLI Fluid ext:fluid		The new console command allows developers and integrators to inspect global ViewHelper namespaces in the current project.	-	local:14.3.x	14.2/Feature-108846-ConsoleCommandToInspectGlobalViewHelperNamespaces.rst
108868	Feature	14.2	Introduce Fluid f:render.text ViewHelper	Frontend ext:fluid	RecordInterface PageInformation DomainObjectInterface RecordPropertyNotFoundException	Extensions that previously accessed field values with {record.title} can continue to do so.	-	local:14.3.x	14.2/Feature-108868-IntroduceFluidRenderTextViewHelper.rst
108904	Feature	14.2	Add generic error action for custom HTTP status codes in ErrorController	Frontend ext:core	ErrorController customErrorAction()	It is now possible to trigger custom error pages with specific HTTP status codes and messages from within TYPO3 or extensions, while still respecting the error handling in the main site configuration.	-	local:14.3.x	14.2/Feature-108904-AddGenericErrorActionForCustomHTTPStatusCodesInErrorController.rst
108915	Feature	14.2	New page creation wizard	Backend ext:backend		Editors benefit from a faster, less error-prone way to build page structures.	-	local:14.3.x	14.2/Feature-108915-PageCreationWizard.rst
108941	Feature	14.2	Provide language labels as virtual JavaScript modules	Backend JavaScript ext:backend		Extension developers can now use labels in JavaScript components without requiring labels to be preloaded globally or per module, reducing the risk of missing labels and also simplifying developer wor…	-	local:14.3.x	14.2/Feature-108941-ProvideLanguageLabelsAsVirtualJavaScriptModules.rst
108963	Deprecation	14.2	Deprecate `PageRenderer->addInlineLanguageDomain()`	Backend JavaScript FullyScanned ext:backend	PageRenderer->addInlineLanguageDomain() addInlineLanguageDomain()	The call to addInlineLanguageDomain() can be removed. In the JavaScript code, add a module import that imports from the '~labels/' prefix. Before:	-	local:14.3.x	14.2/Deprecation-108963-DeprecatePageRenderer-addInlineLanguageDomain.rst
108966	Feature	14.2	Rich text editor support in TYPO3 form editor	Backend RTE ext:form ext:rte_ckeditor	RichTextConfigurationService $GLOBALS['TYPO3_CONF_VARS']['RTE']['Presets']	Form integrators can now enable rich text editing in any textarea field in the form editor by configuring it in the form YAML configuration.	-	local:14.3.x	14.2/Feature-108966-RichTextEditorSupportInFormEditor.rst
108975	Feature	14.2	Add configuration provider for Extbase class configuration	Backend ext:extbase ext:lowlevel		This is a read-only usability improvement. Developers and integrators can inspect and verify resolved Extbase persistence class mapping such as extension overrides in the backend, without having to du…	-	local:14.3.x	14.2/Feature-108975-AddConfigurationProviderForExtbaseClassConfiguration.rst
108982	Feature	14.2	Introduce rate limiting for Extbase actions	Frontend ext:extbase	RateLimit #[RateLimit] limit interval policy message BeforeActionRateLimitResponseEvent	Developers can now protect sensitive Extbase actions (for example, form submissions, login attempts, and heavy API endpoints) from abuse, spam, or brute-force attacks with minimal effort.	-	local:14.3.x	14.2/Feature-108982-IntroduceRateLimitingForExtbaseActions.rst
108992	Feature	14.2	New PSR-14 event for workspace dependency resolution	Backend PHP-API ext:workspaces	IsReferenceConsideredForDependencyEvent getTableName() getRecordId() getFieldName() getReferenceTable() getReferenceId() getAction() DependencyCollectionAction Publish StageChange Discard Display getWorkspaceId() isDependency() setDependency() type=inline type=file foreign_field type=flex	Extensions can now register custom parent-child relationships as workspace dependencies via this PSR-14 event.	-	local:14.3.x	14.2/Feature-108992-NewPSR-14EventForWorkspaceDependencyResolution.rst
109018	Feature	14.2	PSR-14 event to modify indexed_search result sets	Frontend PHP-API ext:indexed_search	AfterSearchResultSetsAreGeneratedEvent SearchController searchAction() getResultSets() setResultSets(array $resultSets) getSearchData() getSearchWords() getView() getRequest() SlidingWindowPagination	This event allows search result sets to be modified in a single listener call. It enables custom pagination strategies, as well as advanced search result transformations.	-	local:14.3.x	14.2/Feature-109018-PSR-14EventToModifyIndexedSearchResultSets.rst
109027	Deprecation	14.2	Move `language:update` command and events to `EXT:core`	CLI PHP-API FullyScanned ext:install	LanguagePackService LanguagePackCommand UpdateLanguagePackCommand ModifyLanguagePackRemoteBaseUrlEvent ModifyLanguagePacksEvent ClassAliasMap use	Replace the old class names with the new ones in use statements:	-	local:14.3.x	14.2/Deprecation-109027-MoveLanguageUpdateCommandAndEventsToEXTcore.rst
109029	Deprecation	14.2	FormEngine ``doSave`` hidden field	Backend JavaScript NotScanned ext:backend	$request->getParsedBody()['doSave']	Replace any checking of the doSave POST field with a check of all native submit action fields that FormEngine sends as part of normal form submission. Before:	-	local:14.3.x	14.2/Deprecation-109029-FormEngineDoSaveHiddenField.rst
109031	Feature	14.2	Page position select component	Backend		This component can be used anywhere in the backend where page selection and insertion position are needed, replacing previous workflows with more intuitive controls.	-	local:14.3.x	14.2/Feature-109031-PagePositionSelectComponent.rst
109080	Feature	14.2	Unified RateLimiterFactory with admin overrides	PHP-API LocalConfiguration ext:core	RateLimiterFactory RateLimiterFactoryInterface $GLOBALS['TYPO3_CONF_VARS']['SYS']['rateLimiter'] #[RateLimit] createRequestBasedLimiter() createLimiter() create()	All rate limiting in TYPO3 now flows through a single factory that supports admin-level overrides.	-	local:14.3.x	14.2/Feature-109080-UnifiedRateLimiterFactoryWithAdminOverrides.rst
109087	Feature	14.2	Introduce BeforeBackendPageRenderEvent for BackendController	Backend PHP-API ext:backend	BeforeBackendPageRenderEvent BackendController $view ViewInterface $javaScriptRenderer JavaScriptRenderer $pageRenderer PageRenderer @internal	It is now possible to add custom JavaScript modules and other assets to the TYPO3 backend top frame using the new PSR-14 event BeforeBackendPageRenderEvent.	-	local:14.3.x	14.2/Feature-109087-IntroduceBeforeBackendPageRenderEventForBackendController.rst
109102	Deprecation	14.2	FormEngine "additionalHiddenFields" key	Backend PHP-API NotScanned ext:backend	$hiddenFieldsHtml getHiddenFieldsHtml() $resultArray['additionalHiddenFields'] E_USER_DEPRECATED mergeChildReturnIntoExistingResult()	Move hidden field HTML from `additionalHiddenFields` into the `html` key. Before:	-	local:14.3.x	14.2/Deprecation-109102-FormEngineAdditionalHiddenFields.rst
109110	Feature	14.2	Introduce scheduler task priority	Backend Database TCA ext:scheduler	label	Administrators can now assign a priority to each scheduler task. Tasks with **High** priority are picked up before **Regular** tasks, and **Regular** before **Low** tasks.	-	local:14.3.x	14.2/Feature-109110-IntroduceSchedulerTaskPriority.rst
109114	Feature	14.2	Autocomplete for components via XSD schema	CLI Fluid ext:fluid	ComponentListProviderInterface AbstractComponentCollection resolveTemplateName() getAvailableComponents()	The CLI command typo3 fluid:schema:generate now creates XSD schema files for Fluid components, enabling autocompletion in supporting IDEs.	-	local:14.3.x	14.2/Feature-109114-AutocompleteForComponentsViaXSDSchema.rst
109126	Feature	14.2	Introduce date editor for ext:form	Backend ext:form		The form editor backend now provides a structured, user-friendly editor for date constraints and default values in Date form elements.	-	local:14.3.x	14.2/Feature-109126-DateEditorForFormFramework.rst
109130	Feature	14.2	Context-aware editing in the layout module	Backend ext:backend		Editors can now edit records in the Content > Layout module without leaving the page layout context. The full editing form remains accessible for more complex editing tasks.	-	local:14.3.x	14.2/Feature-109130-ContextAwareEditingInPageModule.rst
109152	Deprecation	14.2	Form DatePicker element	Frontend YAML NotScanned ext:form	DatePickerViewHelper TimePickerViewHelper DatePicker E_USER_DEPRECATED	Replace DatePicker with the Date form element type in your form definitions. Before:	-	local:14.3.x	14.2/Deprecation-109152-FormDatePickerElement.rst
109163	Feature	14.2	Implement public system resources publishing	ext:core	$GLOBALS['TYPO3_CONF_VARS']['SYS']['SystemResources']['filesystemPublishingType'] = 'link'; $GLOBALS['TYPO3_CONF_VARS']['SYS']['SystemResources']['filesystemPublishingType'] = 'mirror'; $GLOBALS['TYPO3_CONF_VARS']['SYS']['SystemResources']['filesystemPublishingType'] = 'auto'; SystemResourcePublisherInterface	There is no apparent impact for any TYPO3 installation, as the changes are mostly internal and the public API and behavior are the same as before.	-	local:14.3.x	14.2/Feature-109163-Implement-public-system-resources-publishing.rst
109167	Feature	14.2	Improved exceptions in Fluid templates	Fluid ext:fluid	Exception InvalidArgumentException InvalidArgumentValueException MissingArgumentException UndeclaredArgumentException $e->getPrevious()	To make debugging easier, exceptions that originate from Fluid templates now contain more context, such as the full path to the template file.	-	local:14.3.x	14.2/Feature-109167-ImprovedExceptionsInFluidTemplates.rst
109171	Deprecation	14.2	Bootstrap tab events	Backend JavaScript NotScanned ext:backend		Replace Bootstrap tab event listeners with the new TYPO3 tab events. Before:	-	local:14.3.x	14.2/Deprecation-109171-BootstrapTabEvents.rst
109187	Feature	14.2	Add integrity property to CSS includes	Frontend TypoScript ext:frontend	addCssFile() addCssLibrary() $integrity $crossorigin	It is now possible to add SRI integrity hashes to CSS files included via TypoScript:	-	local:14.3.x	14.2/Feature-109187-AddIntegrityPropertyToCssIncludes.rst
109187	Feature	14.2	Automatic SRI hash resolution for resource includes	Frontend PHP-API TypoScript ext:frontend ext:core	cache.assets AUTO PageRenderer AssetCollector $integrity	It is now possible to enable SRI for resource includes without manually computing the hash value. Setting integrity = auto is sufficient:	-	local:14.3.x	14.2/Feature-109187-AutomaticSRIHashResolutionForResourceIncludes.rst
109192	Deprecation	14.2	FormEngine OuterWrapContainer	Backend PHP-API NotScanned ext:backend	OuterWrapContainer FormWrapContainer E_USER_DEPRECATED $formData['renderType'] = 'outerWrapContainer'	Replace the render type `outerWrapContainer` with `formWrapContainer`. Before:	-	local:14.3.x	14.2/Deprecation-109192-FormEngineOuterWrapContainer.rst
109196	Deprecation	14.2	Deprecate doktypesToShowInNewPageDragArea user TSconfig	Backend TSConfig NotScanned ext:backend		Remove the options.pageTree.doktypesToShowInNewPageDragArea option from your user TSconfig.	-	local:14.3.x	14.2/Deprecation-109196-DeprecateDoktypesToShowInNewPageDragArea.rst
109214	Feature	14.2	Native support for language Lao added	Backend Frontend ext:core		It is now possible to * fetch translated labels from Crowdin automatically inside the TYPO3 backend * switch the backend interface to Lao * create translation files with the `lo` prefix (such as `lo.l…	-	local:14.3.x	14.2/Feature-109214-NativeSupportForLanguageLaoAdded.rst
109230	Deprecation	14.2	FormResultCompiler	Backend FullyScanned ext:backend	FormResultCompiler EditDocumentController FormResultFactory FormResultHandler	Replace FormResultCompiler with FormResultFactory and FormResultHandler. Before:	-	local:14.3.x	14.2/Deprecation-109230-FormResultCompiler.rst
109263	Feature	14.2	Expression language support for limitToPages in routing	YAML PHP-API ext:core	Site SiteLanguage	Integrators can now use dynamic, expression-based conditions in limitToPages instead of maintaining static lists of page IDs.	-	local:14.3.x	14.2/Feature-109263-ExpressionLanguageSupportForLimitToPagesInRouteEnhancers.rst
109271	Feature	14.2	Add TCA configuration for page creation wizard steps	TCA Backend ext:backend		It is now possible to configure fields, steps, and their order in the page creation wizard.	-	local:14.3.x	14.2/Feature-109271-TCAConfigurationForDynamicWizardSteps.rst
109280	Deprecation	14.2	FormEngine TcaDescription fieldInformation	Backend PHP-API TCA NotScanned ext:backend	TcaDescription ['columns']['fieldName']['description'] renderDescription() $defaultFieldInformation E_USER_DEPRECATED	Remove any explicit `tcaDescription` field information configuration from TCA and from custom FormEngine node classes.	-	local:14.3.x	14.2/Deprecation-109280-FormEngineTcaDescriptionFieldInformation.rst
109286	Deprecation	14.2	Explicit request handling in PageRenderer	Backend Frontend PHP-API NotScanned ext:core	PageRenderer ServerRequestInterface PageRenderer->setLanguage(Locale $locale, ?ServerRequestInterface $request = null) PageRenderer->setLanguage(Locale $locale, ServerRequestInterface $request) PageRenderer->setDocType(DocType $docType) PageRenderer->setDocType(DocType $docType, ?ServerRequestInterface $request = null) PageRenderer->setDocType(DocType $docType, ServerRequestInterface $request) PageRenderer->render() PageRenderer->render(?ServerRequestInterface $request = null) PageRenderer->render(ServerRequestInterface $request) PageRenderer->renderResponse(int $code = 200, string $reasonPhrase = '') PageRenderer->render(ServerRequestInterface|int $requestOrCode = 200, int|string $codeOrReasonPhrase = '', string $reasonPhrase = '') PageRenderer->render(ServerRequestInterface $request, int $code = 200, string $reasonPhrase = '') $GLOBALS['TYPO3_REQUEST']	Adapt method calls to pass the ServerRequestInterface object explicitly.	-	local:14.3.x	14.2/Deprecation-109286-ExplicitRequestHandlingInPageRenderer.rst
109295	Deprecation	14.2	DatabaseWriter::setLogTable()/getLogTable()	PHP-API PartiallyScanned ext:core	setLogTable() getLogTable() DatabaseWriter writeLog() LogRecord final $logTable E_USER_DEPRECATED logTable $GLOBALS['TYPO3_CONF_VARS']['LOG'] AbstractWriter set*() ->setLogTable() ->getLogTable()	Replace DatabaseWriter with a dedicated writer that extends AbstractWriter and implements writeLog() with explicit field mapping for the custom table. Before:	-	local:14.3.x	14.2/Deprecation-109295-DatabaseWriterSetLogTableGetLogTable.rst
109306	Deprecation	14.2	Deprecate form editor stage template rendering functions	Backend JavaScript NotScanned ext:form		Two migration paths are available: **Option 1: Use the built-in web component (recommended)** Remove the custom JavaScript subscriber and omit the formEditorPartials stage partial configuration from y…	-	local:14.3.x	14.2/Deprecation-109306-FormEditorStageTemplateRenderingFunctions.rst
109329	Deprecation	14.2	PageRenderer get() methods	PHP-API PartiallyScanned ext:core	PageRenderer->getTitle() PageRenderer->getLanguage() PageRenderer->getDocType() PageRenderer->getHtmlTag() PageRenderer->getHeadTag() PageRenderer->getFavIcon() PageRenderer->getIconMimeType() PageRenderer->getTemplateFile() PageRenderer->getMoveJsFromHeaderToFooter() PageRenderer->getBodyContent() PageRenderer->getInlineLanguageLabels() PageRenderer->getInlineLanguageLabelFiles() PageRenderer->getMetaTag() PageRenderer->removeMetaTag() AbstractContentObject->getPageRenderer() PageRenderer getTitle() getLanguage() getPageRenderer()	In practice, there is often little reason to rely on the methods mentioned above.	-	local:14.3.x	14.2/Deprecation-109329-PageRendererGetMethods.rst
109340	Feature	14.2	Include site configurations in import / export	Backend ext:impexp		Site configurations can now be preserved across export and import cycles. This simplifies the distribution of complete site packages and the migration of page trees between TYPO3 instances.	-	local:14.3.x	14.2/Feature-109340-IncludeSiteConfigurationsInImportExport.rst
109365	Feature	14.2	Introduce module access gates for backend modules	Backend PHP-API ext:backend	ModuleAccessGateInterface UserGate AdminGate SystemMaintainerGate #[AsModuleAccessGate] Granted Denied Abstain	Extension authors can now define custom module access strategies beyond the built-in `user`, `admin`, and `systemMaintainer` levels by implementing ModuleAccessGateInterface and registering it with th…	-	local:14.3.x	14.2/Feature-109365-IntroduceModuleAccessGatesForBackendModules.rst
109366	Feature	14.2	Hide form fields with no selectable items	Backend TCA	$GLOBALS['TYPO3_CONF_VARS']['BE']['debug'] = true	Fields without selectable items are now hidden by default. In backend debug mode, the fields are shown as read-only with an info badge.	-	local:14.3.x	14.2/Feature-109366-HideFormFieldsWithNoSelectableItems.rst
109370	Feature	14.2	Array-based queryParameters for page links	Frontend PHP-API ext:frontend	LinkFactory array_replace_recursive()	Developers creating page links via the LinkFactory PHP API can now pass query parameters as structured arrays via the `queryParameters` configuration key.	-	local:14.3.x	14.2/Feature-109370-ArrayBasedQueryParametersForTypolink.rst
109409	Deprecation	14.2	Access to arbitrary resources in extensions	PHP-API NotScanned ext:core		Either configure the referenced paths explicitly in Configuration/Resources.php, as described in feature-109409-1774770383, or move the resources to a path that is already configured.	-	local:14.3.x	14.2/Deprecation-109409-Access-of-arbitrary-resources-in-extensions.rst
109409	Deprecation	14.2	Allowed paths configuration is deprecated	PHP-API NotScanned ext:core	$GLOBALS['TYPO3_CONF_VARS']['FE']['addAllowedPaths']	Configure resources in config/system/resources.php instead of using $GLOBALS['TYPO3_CONF_VARS']['FE']['addAllowedPaths'].	-	local:14.3.x	14.2/Deprecation-109409-Allowed-paths-configuration.rst
109409	Feature	14.2	Allow configuration of resources	ext:core		If resource configuration is not added to an extension, this feature will have no impact on a TYPO3 installation. If such a configuration exists, it extends the default configuration.	-	local:14.3.x	14.2/Feature-109409-Allow-configuration-of-public-resources.rst
109412	Deprecation	14.2	TypoScript-based form YAML registration	YAML Frontend Backend FullyScanned ext:form	E_USER_DEPRECATED	Replace TypoScript registration with the auto-discovery directory convention introduced in TYPO3 v14.2 (see Feature-109412). 1. Create directory EXT:my_extension/Configuration/Form/MySet/. 2.	-	local:14.3.x	14.2/Deprecation-109412-FormYamlConfigurationRegistration.rst
109412	Feature	14.2	Auto-discovery of form YAML configurations	YAML Frontend Backend ext:form	FormYamlCollectorConfigurator $GLOBALS['TYPO3_CONF_VARS']['EXTENSIONS']['form']['disabledSets']	Extensions that have a config.yaml in Configuration/Form/<SetName>/ will have their configuration automatically loaded without any additional registration.	-	local:14.3.x	14.2/Feature-109412-FormYamlAutoDiscovery.rst
109429	Feature	14.2	Introduce PSR-14 `ModifyLocalizationHandlerIsAvailableEvent`	Backend PHP-API ext:backend	ModifyLocalizationHandlerIsAvailableEvent LocalizationHandlerRegistry LocalizationInstructions public readonly string $identifier getIdentifier() public readonly string $className public readonly LocalizationInstructions $instructions public bool $isAvailable	Custom extensions (public and project-specific) are now able to intercept and determine which handlers are available for localization steps in the translation wizard, based on localization context.	-	local:14.3.x	14.2/Feature-109429-IntroducePSR-14ModifyLocalizationHandlerIsAvailableEvent.rst
107931	Deprecation	14.3	Lowlevel DatabaseIntegrityCheck class	PHP-API FullyScanned ext:lowlevel	DatabaseIntegrityCheck E_USER_DEPRECATED	Extensions that rely on this class should implement the necessary functionality themselves.	-	local:14.3.x	14.3/Deprecation-107931-LowlevelDatabaseIntegrityCheck.rst
109107	Deprecation	14.3	CacheAction key "href"	Backend PHP-API ext:backend NotScanned	CacheAction href ModifyClearCacheActionsEvent endpoint string E_USER_DEPRECATED ClearCacheToolbarItem	Replace the href key with endpoint in any cache action array returned from a ModifyClearCacheActionsEvent listener.	-	local:14.3.x	14.3/Deprecation-109107-CacheActionHrefKey.rst
109438	Deprecation	14.3	ext_tables.php in extensions	PHP-API NotScanned ext:core	E_USER_DEPRECATED addFieldsToUserSettings() addUserSetting() PageDoktypeRegistry->add() allowedRecordTypes	Move all registration from ext_tables.php to the appropriate configuration files.	-	local:14.3.x	14.3/Deprecation-109438-ExtTablesPhpInExtensions.rst
