# TYPO3 changelog index — GENERATED, do not edit by hand.
# grep-only: never read this file as a whole.
# source: local:14.3.x
# columns: number	type	version	title	tags	symbols	migration-gist	note	source	path
# note column: 'note' means notes/{number}.md exists and takes precedence.
103244	Deprecation	13.1	Class SlugEnricher	PHP-API FullyScanned ext:core	SlugEnricher DataHandler	No migration available.	-	local:14.3.x	13.1/Deprecation-103244-ClassSlugEnricher.rst
103255	Feature	13.1	Native support for language Scottish Gaelic added	Backend Frontend ext:core		It is now possible to * Fetch translated labels from translations.typo3.org / CrowdIn automatically within the TYPO3 backend. * Switch the backend interface to Scottish Gaelic language.	-	local:14.3.x	13.1/Feature-103255-NativeSupportForLanguageGaelicAdded.rst
103309	Feature	13.1	Add more expression methods to ExpressionBuilder	Database PHP-API ext:core	ExpressionBuilder as() concat() castVarchar() castInt() repeat() $value $numberOfRepeats space() $numberOfSpaces left() $length getSubstringExpression() getSubstringExpression(string $string, string $start, ?string $length = null): string right() leftPad() rightPad() $paddingValue	Extension authors can use the new expression methods to build more advanced queries without the requirement to deal with the correct implementation for all supported database vendors.	-	local:14.3.x	13.1/Feature-103309-AddMoreExpressionMethodsToExpressionBuilder.rst
103331	Feature	13.1	Native support for language Maltese added	Backend Frontend ext:core		It is now possible to * Fetch translated labels from translations.typo3.org / CrowdIn automatically within the TYPO3 backend. * Switch the backend interface to Maltese language.	-	local:14.3.x	13.1/Feature-103331-NativeSupportForLanguageMalteseAdded.rst
103372	Feature	13.1	Native support for language Irish Gaelic added	Backend Frontend ext:core		It is now possible to * Fetch translated labels from translations.typo3.org / CrowdIn automatically within the TYPO3 backend. * Switch the backend interface to Irish Gaelic language.	-	local:14.3.x	13.1/Feature-103372-NativeSupportForLanguageIrishGaelicAdded.rst
103437	Feature	13.1	Introduce site sets	Backend Frontend PHP-API YAML ext:core		Sites can be composed of sets where relevant configuration, templates, assets and setting definitions are combined in a central place and applied to sites as one logical volume.	-	local:14.3.x	13.1/Feature-103437-IntroduceSiteSets.rst
103439	Feature	13.1	TypoScript provider for sites and sets	Backend Frontend PHP-API TypoScript YAML ext:core		Sites and sets can ship TypoScript without the need for sys_template records in database, and dependencies can be expressed via sets, allowing for automatic ordering and deduplication.	-	local:14.3.x	13.1/Feature-103439-TypoScriptProviderForSitesAndSets.rst
103441	Feature	13.1	Request ID as public visible error reference in error handlers output	Frontend ext:core	ProductionExceptionHandler	Everyone sees a request id as traceable error information.	-	local:14.3.x	13.1/Feature-103441-RequestIdAsPublicVisibleErrorReferenceInErrorHandlersOutput.rst
103504	Feature	13.1	New ContentObject PAGEVIEW	TypoScript ext:frontend	Site SiteLanguage PageInformation PageLayout	Creating new page templates based on Fluid follows conventions in order to reduce the amount of TypoScript needed to render a page in the TYPO3 frontend.	-	local:14.3.x	13.1/Feature-103504-NewContentObjectPageView.rst
103522	Feature	13.1	Page TSconfig provider for sites and sets	Backend Frontend PHP-API TypoScript YAML ext:core		Sites and sets can ship page TSconfig without the need for database entries or by polluting global scope when registering page TSconfig globally via ext_localconf.php or Configuration/page.tsconfig.	-	local:14.3.x	13.1/Feature-103522-PageTSconfigProviderForSitesAndSets.rst
103528	Deprecation	13.1	Deprecated `DocumentSaveActions` module	Backend JavaScript NotScanned ext:backend		To migrate the interception of submit events, the successor module @typo3/backend/form/submit-interceptor.js shall be used instead.	-	local:14.3.x	13.1/Deprecation-103528-DeprecatedDocumentSaveActionsModule.rst
103529	Feature	13.1	Introduce hotkey for "Save and Close"	Backend JavaScript ext:backend		Next to the existing Ctrl/Cmd + s hotkey (Save), the hotkey Ctrl/Cmd + Shift + S (Save and Close) became available.	-	local:14.3.x	13.1/Feature-103529-IntroduceHotkeyForSaveAndClose.rst
103560	Feature	13.1	Update Fluid Standalone to version 2.11	Fluid Frontend ext:fluid	SplitViewHelper JoinViewHelper ReplaceViewHelper FirstViewHelper LastViewHelper	The following ViewHelpers are now included and can be used in all Fluid templates:	-	local:14.3.x	13.1/Feature-103560-UpdateFluidStandalone.rst
103563	Feature	13.1	Add saving-related hotkeys to scheduler backend module	Backend JavaScript ext:scheduler		It is possible to invoke the Ctrl/Cmd + s hotkey to save a scheduler task, altogether with the hotkey Ctrl/Cmd + Shift + S to save and close a scheduler task.	-	local:14.3.x	13.1/Feature-103563-AddSaving-relatedHotkeysToSchedulerBackendModule.rst
103578	Feature	13.1	Add database default value support for TEXT, BLOB and JSON field types	Database ext:core		Database INSERT queries that do not provide values for fields with defined default values, and that do not use TCA-powered TYPO3 APIs, can now be used, and will receive default values defined at datab…	-	local:14.3.x	13.1/Feature-103578-AddDatabaseDefaultValueSupportForTEXTBLOBAndJSONFieldTypes.rst
103671	Feature	13.1	Provide null coalescing operator for TypoScript constants	TypoScript ext:core		Since feature-103439-1712321631 it is suggested to define site settings via settings.definitions.yaml in site sets instead of TypoScript constants.	-	local:14.3.x	13.1/Feature-103671-ProvideNullCoalescingOperatorForTypoScriptConstants.rst
103850	Deprecation	13.1	Renamed Page Tree Navigation Component ID	Backend PHP-API NotScanned ext:backend	@typo3/backend/page-tree/page-tree-element @typo3/backend/tree/page-tree-element	Instead of writing this snippet in your Configuration/Backend/Modules.php:	-	local:14.3.x	13.1/Deprecation-103850-RenamedPageTreeNavigationComponentID.rst
91783	Feature	13.2	Allow system maintainer to mute disable_functions error	Backend ext:core	disable_functions $GLOBALS['TYPO3_CONF_VARS']['SYS']['allowedPhpDisableFunctions']	Native php function names can be added as an array of function names, which will not trigger an error but only a warning, if they can also be found in the php.ini setting disable_functions.	-	local:14.3.x	13.2/Feature-91783-AllowSystemMaintainerToMuteDisableFunctionsError.rst
92009	Feature	13.2	Provide backend modules in LiveSearch	Backend ext:backend		Backend users now have another possibility to quickly access a backend module.	-	local:14.3.x	13.2/Feature-92009-ProvideBackendModulesInLiveSearch.rst
99203	Feature	13.2	Streamline FE/versionNumberInFilename to 'EXT:' resources	Fluid Frontend ext:frontend	$GLOBALS['TYPO3_CONF_VARS']['FE']['versionNumberInFilename']	Local resources now can have a cache buster to easily replace them without changing the filename.	-	local:14.3.x	13.2/Feature-99203-StreamlineFEversionNumberInFilenameToEXTResources.rst
101621	Important	13.2	Changed default value for twitter_card field	Frontend ext:seo		The default value of the `twitter_card` field of a page is now an empty string instead of `summary`.	-	local:14.3.x	13.2/Important-101621-ChangedDefaultValueForTwitter_cardField.rst
102155	Feature	13.2	User TSconfig option for default resources ViewMode	Backend TSConfig ext:filelist		Integrators can now define the default display mode for resources via User TSconfig.	-	local:14.3.x	13.2/Feature-102155-UserTSconfigOptionForDefaultViewModeInFileList.rst
102326	Deprecation	13.2	RegularExpressionValidator validator option "errorMessage"	Backend NotScanned ext:extbase	errorMessage RegularExpressionValidator message	The new message validator option should be used to provide a custom translatable error message for failed validation. Before:	-	local:14.3.x	13.2/Deprecation-102326-RegularExpressionValidatorValidatorOptionErrorMessage.rst
102326	Feature	13.2	Allow custom translations for Extbase validators	Backend ext:extbase	message Boolean NotEmpty NumberRange translationOptions NotEmptyValidator $myProperty locallang.xlf my_extension FloatValidator	The new validator translation option keys allow developers to define unique validation messages for TYPO3 Extbase validators on validator usage basis.	-	local:14.3.x	13.2/Feature-102326-AllowCustomTranslationsForExtbaseValidators.rst
102337	Deprecation	13.2	Deprecate hooks for record download	PHP-API FullyScanned ext:core	DatabaseRecordList']['customizeCsvHeader'] DatabaseRecordList']['customizeCsvRow'] BeforeRecordDownloadIsExecutedEvent	The new PSR-14 event BeforeRecordDownloadIsExecutedEvent can be used as a near drop-in replacement.	-	local:14.3.x	13.2/Deprecation-102337-DeprecateHooksForRecordDownload.rst
102337	Feature	13.2	PSR-14 event for modifying record list export data	Backend PHP-API ext:core	BeforeRecordDownloadIsExecutedEvent DatabaseRecordList']['customizeCsvHeader'] DatabaseRecordList']['customizeCsvRow'] getHeaderRow() setHeaderRow() getRecords() setRecords() getRequest() getTable() getFormat() getFilename() getId() getModTSconfig() getColumnsToRender() isHideTranslations() customizeCsvHeader customizeCsvRow fields $event->getColumnsToRender() $this->recordList $event->getHeaderRow() databaseRow $event->getRecords() tableName $event->getTable() pageId $event->getId()	The functionality of both hooks customizeCsvHeader and customizeCsvRow are now handled by the new PSR-14 event.	-	local:14.3.x	13.2/Feature-102337-IntroducePSR14EventModifyRecordListDownloadData.rst
102337	Feature	13.2	PSR-14 event for modifying record list download presets	Backend PHP-API ext:core	BeforeRecordDownloadPresetsAreDisplayedEvent getPresets() setPresets() getDatabaseTable() getRequest() getId() DownloadPreset $preset->getLabel() $preset->getColumns() $preset->getIdentifier()	Using the PSR-14 event BeforeRecordDownloadPresetsAreDisplayedEvent it is now possible to modify the presets of each table for downloading / exporting a list of such records via the Web > List module.	-	local:14.3.x	13.2/Feature-102337-IntroducePSR14EventModifyRecordListDownloadPresets.rst
102337	Feature	13.2	Presets for download of record lists	Backend TSConfig		Editors can now export data with specific presets as required as identified by the website maintainer or extension developer(s).	-	local:14.3.x	13.2/Feature-102337-PresetsForRecordListDownload.rst
102869	Feature	13.2	List workspaces in LiveSearch	Backend ext:workspaces		Backend users now have another, quickly accessible way to access a workspace. With proper permissions, a backend user may also switch to the edit interface of a workspace to configure its settings.	-	local:14.3.x	13.2/Feature-102869-ListWorkspacesInLiveSearch.rst
102951	Feature	13.2	Provide PSR-7 request in Extbase validators	PHP-API ext:extbase	abstractValidator AbstractValidator ValidationResolver frontend.user	Extension developers can now create custom validators which consume data from the PSR-7 request object (e.g. request attribute frontend.user).	-	local:14.3.x	13.2/Feature-102951-ProvidePSR-7RequestInExtbaseValidators.rst
103019	Feature	13.2	ModifyRedirectUrlValidationResultEvent PSR-14 event	Frontend PHP-API ext:felogin	ModifyRedirectUrlValidationResultEvent	Developers now have the possibility to modify the validation results for the redirect URL, allowing redirects to URLs not matching existing validation constraints.	-	local:14.3.x	13.2/Feature-103019-ModifyRedirectUrlValidationResultEventPSR-14Event.rst
103485	Important	13.2	Provide lib.parseFunc via ext:frontend	Frontend TypoScript ext:frontend		The lib.parseFunc and lib.parseFunc_RTE functions render HTML from Rich Text Fields in TYPO3. Direct interaction with these libraries is now uncommon, but they control the output of the ViewHelper.	-	local:14.3.x	13.2/Important-103485-ProvideLibparseFuncViaExtfrontend.rst
103493	Feature	13.2	Edit full record in "Check Links" module	Backend ext:linkvalidator		A new button is now displayed in the Check Links backend module, allowing the full record of a broken link to be edited.	-	local:14.3.x	13.2/Feature-103493-EditFullRecordInCheckLinksModule.rst
103706	Feature	13.2	Default search level for record search	Backend TSConfig ext:backend		It's now possible to define a default search level using the new page TSconfig option mod.web_list.searchLevel.default.	-	local:14.3.x	13.2/Feature-103706-DefaultSearchLevelForRecordSearch.rst
103748	Important	13.2	Reference index rebuild required	Database ext:core	DataHandler	A series of new columns has been added to the reference index table sys_refindex. This requires a rebuild of the table. All instances must update the reference index when upgrading.	-	local:14.3.x	13.2/Important-103748-ReferenceIndexRebuildRequired.rst
103752	Deprecation	13.2	Obsolete `$GLOBALS['TYPO3_CONF_VARS']['FE']['addRootLineFields']`	Frontend LocalConfiguration PHP-API FullyScanned ext:core	$GLOBALS['TYPO3_CONF_VARS']['FE']['addRootLineFields'] addRootLineFields RootlineUtility settings.php	The option is no longer evaluated in TYPO3 Core. It is removed from settings.php during upgrade, if given.	-	local:14.3.x	13.2/Deprecation-103752-ObsoleteGLOBALSTYPO3_CONF_VARSFEaddRootLineFields.rst
103783	Feature	13.2	RecordTransformation Data Processor	Fluid TypoScript ext:frontend	Record tt_content	Example of the data processor being used in conjunction with DatabaseQuery processor.	-	local:14.3.x	13.2/Feature-103783-RecordTransformationDataProcessor.rst
103785	Deprecation	13.2	Deprecate MathUtility::convertToPositiveInteger()	PHP-API FullyScanned ext:core	convertToPositiveInteger() forceIntegerInRange() max() max(0, $number) abs($number)	To recover the original behavior of the deprecated method, its call can be replaced with max(0, $number). To actually convert negative numbers to their positive counterpart, call abs($number).	-	local:14.3.x	13.2/Deprecation-103785-DeprecateMathUtilityConvertToPositiveInteger.rst
103894	Feature	13.2	Additional properties for columns in Page Layouts	Backend Frontend ext:frontend	PageContentFetchingProcessor	Enriching the backend layout information for each colPos enables a TYPO3 integrator to write less TypoScript in order to render content on a page.	-	local:14.3.x	13.2/Feature-103894-AdditionalPropertiesForColumnsInPageLayouts.rst
103915	Important	13.2	Adjust database field defaults for "check" TCA types	Database ext:core	['config']['default'] DataHandler QueryBuilder StorageRepository->createLocalStorage()	TYPO3 v13.0 has introduced automatic database field creation for TCA fields configured as type "check" (if not explicitly defined in ext_tables.sql), via `https://review.typo3.org/c/Packages/TYPO3.CMS…	-	local:14.3.x	13.2/Important-103915-AutoDBCreationForTCATypeCheck.rst
103965	Deprecation	13.2	Deprecate namespaced shorthand validator usage in Extbase	Frontend NotScanned ext:extbase	TYPO3.CMS.Extbase:NotEmpty NotEmptyValidator Vendor.Extension:Custom CustomValidator	Extensions using the namespaced shorthand notation must use the FQCN of the validator instead. For Extbase core validators, the well known shorthand validator name can be used.	-	local:14.3.x	13.2/Deprecation-103965-DeprecateNamespacedShorthandValidatorUsageInExtbase.rst
104002	Feature	13.2	Schema API	PHP-API TCA ext:core	$GLOBALS['TCA'] RelationshipType RelationalFieldTypeInterface $GLOBALS[TCA][sys_workspace_stage] TcaSchema->getPassiveRelations() TcaSchemaFactory itemsProcFunc $GLOBALS[TCA] columnsOverrides	Reading and writing $GLOBALS[TCA] within Configuration/TCA/* and via TCA Overrides is untouched, as the API is meant for reading the information there in a unified way.	-	local:14.3.x	13.2/Feature-104002-SchemaAPI.rst
104020	Feature	13.2	ViewHelper to check feature flags	Fluid ext:fluid		Feature flags can now be checked from within Fluid templates.	-	local:14.3.x	13.2/Feature-104020-ViewHelperToCheckFeatureFlags.rst
104037	Important	13.2	Backend module "Access" renamed to "Permissions"	Backend ext:core		The TYPO3 backend module "Access" has been renamed to "Permissions". This accurately reflects the purpose of this module and improves consistency in the TYPO3 backend.	-	local:14.3.x	13.2/Important-104037-RenameAccessModuleToPermissions.rst
104067	Feature	13.2	Sorting of forms in the form module	Backend ext:form		It's now possible to sort the existing forms in the Form backend module.	-	local:14.3.x	13.2/Feature-104067-SortingOfFormsInTheFormModule.rst
104069	Feature	13.2	Improved backend notifications display and handling	Backend ext:backend		Handling of multiple notifications has been improved by allowing to scroll and clear all notifications at once.	-	local:14.3.x	13.2/Feature-104069-ImprovedBackendNotificationsDisplayAndHandling.rst
104085	Feature	13.2	Edit specific columns of multiple records in List module	Backend ext:backend		It's now possible to edit the columns of multiple records in the Web > List backend module, using the new "Edit columns" button.	-	local:14.3.x	13.2/Feature-104085-EditSpecificColumnsOfMultipleRecordsInListModule.rst
104095	Feature	13.2	Edit specific columns of multiple files in Filelist module	Backend ext:filelist		It's now possible to edit selected columns of multiple file metadata in the File > Filelist backend module, using the new "Edit selected columns" button.	-	local:14.3.x	13.2/Feature-104095-EditSpecificColumnsOfMultipleFilesInFilelistModule.rst
104108	Deprecation	13.2	Table dependant definition of columnsOnly	Backend NotScanned ext:backend	EditDocumentController array	The fields to be rendered have to be passed as an array under the corresponding table name. An example, building such link using the `UriBuilder`:	-	local:14.3.x	13.2/Deprecation-104108-TableDependantDefinitionOfColumnsOnly.rst
104114	Feature	13.2	Command to generate Fluid schema files	CLI Fluid ext:fluid		To get autocompletion for all available ViewHelpers in supporting IDEs, the following CLI command can be executed in local development environments:	-	local:14.3.x	13.2/Feature-104114-CommandToGenerateFluidSchemaFiles.rst
104153	Important	13.2	About database error "Row size too large"	Database ext:core	type='link' type='slug' type='input' max 255		-	local:14.3.x	13.2/Important-104153-AboutDatabaseErrorRowSizeTooLarge.rst
104154	Deprecation	13.2	Deprecate Utility.updateQueryStringParameter()	JavaScript NotScanned ext:backend		Now, JavaScript supports the URL and its related URLSearchParams object that can be used to achieve the same result:	-	local:14.3.x	13.2/Deprecation-104154-DeprecateUtilityupdateQueryStringParameter.rst
104220	Feature	13.2	Make parseFunc allowTags and denyTags optional	Frontend TypoScript ext:core		By omitting allowTags or denyTags, the corresponding rendering instructions can be simplified.	-	local:14.3.x	13.2/Feature-104220-MakeParseFuncAllowTagsAndDenyTagsOptional.rst
104223	Feature	13.2	Update Fluid Standalone to 2.12	Fluid Frontend ext:fluid		Fluid Standalone has been updated to version 2.12. This version adds new capabilities for tab based ViewHelpers and adds the new ViewHelper f:constant.	-	local:14.3.x	13.2/Feature-104223-UpdateFluidStandaloneTo212.rst
60357	Important	13.3	CType and colPos locked for translated content	Database TCA ext:frontend	'l10n_mode' => 'exclude' 'l10n_display' => 'defaultAsReadonly' synchronizeColPosAndCTypeWithDefaultLanguage	In the TYPO3 backend, the Type and Column selectors are now read-only when editing a translated content element in connected translation mode.	-	local:14.3.x	13.3/Important-60357-CTypeAndColPosLockedForTranslatedContentElements.rst
83835	Feature	13.3	Check more fields in Link Validator	ext:linkvalidator		Broken links in `sys_file_reference.link`, `sys_redirect.target` and `pages.canonical_link` will now be checked.	-	local:14.3.x	13.3/Feature-83835-CheckMoreFieldsInLinkValidator.rst
93100	Feature	13.3	Allow to directly declare static route variables	Frontend YAML ext:core	StaticMappableAspectInterface	By using the new `static` route configuration directive, custom aspect mapper implementations can be avoided.	-	local:14.3.x	13.3/Feature-93100-AllowToDirectlyDeclareStaticRouteVariables.rst
99418	Feature	13.3	Enable recycler by default	Backend ext:recycler		New composer-based TYPO3 installations based on the TYPO3 CMS Base Distribution, and new legacy installations (tarball / zip download) have the system extension `recycler` enabled by default.	-	local:14.3.x	13.3/Feature-99418-EnableRecyclerByDefault.rst
99510	Feature	13.3	Add file embedding option to asset ViewHelpers	Fluid Frontend ext:fluid		To add inline styles and scripts from a referenced file, the new inline argument can be set.	-	local:14.3.x	13.3/Feature-99510-AddFileEmbeddingOptionToAssetViewhelpers.rst
101252	Feature	13.3	Introduce ErrorHandler for 403 errors with redirect option	Frontend ext:core	RedirectLoginErrorHandler typolinkLinkAccessRestrictedPages = NONE loginRedirectTarget loginRedirectParameter return_url redirect_url PageErrorHandlerInterface	It is now possible to configure a login redirection process when a user has no access to a page and a 403 error is thrown, so that after login the originating URL is requested again.	-	local:14.3.x	13.3/Feature-101252-IntroduceErrorHandlerFor403ErrorsWithRedirectOption.rst
101391	Feature	13.3	Add base64 attribute to ImageViewHelper	Fluid ext:fluid		The ViewHelpers <f:image> and <f:uri.image> now support the attribute base64="true" that will provide a possibility to return the value of the image's src attribute encoded in base64.	-	local:14.3.x	13.3/Feature-101391-AddBase64OptionToImageViewHelper.rst
101472	Feature	13.3	Allow static routes to assets	Frontend YAML ext:frontend		Static routes to files shipped with extensions can now be configured in the site configuration.	-	local:14.3.x	13.3/Feature-101472-AllowStaticRoutesToAssets.rst
101535	Important	13.3	Unused DB fields from tt_content removed	Database PHP-API ext:frontend		The database table `tt_content` contains all necessary fields for rendering content elements.	-	local:14.3.x	13.3/Important-101535-UnusedDBFieldsFromTt_contentRemoved.rst
101559	Deprecation	13.3	Extbase uses ext:core ViewInterface	Fluid PHP-API NotScanned ext:extbase	ViewInterface FluidViewAdapter getRenderingContext() setRenderingContext() renderSection() renderPartial() ActionController $view instanceof FluidViewAdapter $view RenderingContext $view->getRenderingContext()	Methods on "old" Fluid instances were wrapper methods for RenderingContext. Controllers should call $view->getRenderingContext() to perform operations instead.	-	local:14.3.x	13.3/Deprecation-101559-ExtbaseUsesExtcoreViewInterface.rst
102255	Feature	13.3	Option to skip URL processing in AssetRenderer	PHP-API ext:core	AssetCollector $assetCollector->addStyleSheet() $assetCollector->addJavaScript()	Developers can now use the AssetCollector API to embed JavaScript or CSS files without any processing of the supplied asset URI.	-	local:14.3.x	13.3/Feature-102255-OptionToSkipURLProcessingInAssetRenderer.rst
102353	Feature	13.3	AVIF support for images generated by GIFBUILDER	Frontend TypoScript ext:frontend	$TYPO3_CONF_VARS['GFX']['avif_quality']	If defined via format=avif within a GifBuilder setup, the generated files are now AVIF files instead of png (the default).	-	local:14.3.x	13.3/Feature-102353-AVIFSupportForImagesGeneratedByGIFBUILDER.rst
102422	Deprecation	13.3	TypoScriptFrontendController->addCacheTags() and ->getPageCacheTags()	PHP-API FullyScanned ext:core	TypoScriptFrontendController->addCacheTags() TypoScriptFrontendController->getPageCacheTags()	Calling the methods TypoScriptFrontendController->addCacheTags() and TypoScriptFrontendController->getPageCacheTags() will trigger a PHP deprecation warning.	-	local:14.3.x	13.3/Deprecation-102422-TypoScriptFrontendController-addCacheTags.rst
102422	Feature	13.3	Introduce CacheDataCollector Api	PHP-API ext:core	'frontend.cache.collector' PHP_INT_MAX @internal	A new API has been introduced to collect cache tags and their corresponding lifetime. This API is used in TYPO3 to accumulate cache tags from page cache and content object cache.	-	local:14.3.x	13.3/Feature-102422-CacheDataCollectorApi.rst
102821	Deprecation	13.3	ExtensionManagementUtility::addPItoST43()	LocalConfiguration PHP-API FullyScanned ext:core	addPItoST43()	Using the addPItoST43() will raise a deprecation level log entry and a fatal error in TYPO3 v14.	-	local:14.3.x	13.3/Deprecation-102821-ExtensionManagementUtilityaddPItoST43.rst
103090	Feature	13.3	Make link type label configurable	Backend ext:linkvalidator	LabelledLinktypeInterface getReadableName AbstractLinktype getReadableName()	Custom linktype classes should now configure a label by implementing the method getReadableName().	-	local:14.3.x	13.3/Feature-103090-MakeLinktypeLabelConfigurable.rst
103511	Feature	13.3	Introduce Extbase file upload and deletion handling	PHP-API ext:extbase	FileReference FileReference> FileUpload FileUploadConfiguration array string object bool initialize*Action $propertyName FileNameValidator FileExtensionMimeTypeConsistencyValidator UploadedFile FileExtensionValidator FileSizeValidator MimeTypeValidator ImageDimensionsValidator addValidator minFiles 1:/user_upload/folder/ createUploadFolderIfNotExist true job-application.pdf job-application-<random-hash>.pdf RENAME REPLACE CANCEL item file 2 +17-more-see-rst	Extension developers can use the new feature to implement file uploads and file deletions in Extbase extensions easily with commonly known Extbase property attributes/annotations.	-	local:14.3.x	13.3/Feature-103511-IntroduceExtbaseFileUploadHandling.rst
103521	Feature	13.3	Change table restrictions UI to combine read and write permissions	Backend JavaScript PHP-API TCA ext:core	TablePermissionElement TcaTablePermission	Managing table permissions for backend user groups has been improved by visually combining the `Tables (listing) [tables_select]` and `Tables (modify) [tables_modify]` options, as well as by adding th…	-	local:14.3.x	13.3/Feature-103521-ChangeTableRestrictionsUiToCombineReadAndWritePermissions.rst
103576	Feature	13.3	Allow defining opacity in TCA type=color element	TCA ext:backend		If `opacity` is enabled, editors can select not only a color but also its opacity in a corresponding color element.	-	local:14.3.x	13.3/Feature-103576-AllowDefiningOpacityInColorElement.rst
103581	Feature	13.3	Automatically transform TCA field values for record objects	Backend FlexForm Frontend TCA ext:core	Record FileReference Folder DateTimeImmutable category file folder group inline select MM foreign_table datetime flex json link LazyRecordCollection LazyFileReferenceCollection LazyFolderCollection relationship oneToOne manyToOne NULL maxitems oneToMany DateTimeInterface TypolinkParameter renderType=selectSingle manyToMany RecordFactory +1-more-see-rst	When using Record objects through the RecordFactory API, e.g. via RecordTransformationProcessor (record-transformation) or PageContentFetchingProcessor (`page-content`), the corresponding Record objec…	-	local:14.3.x	13.3/Feature-103581-AutomaticallyTransformTCAFieldValuesForRecordObjects.rst
103789	Feature	13.3	Add "close"-button to page layout, if returnUrl is set	Backend ext:backend		The change has no impact, unless the functionality is being used.	-	local:14.3.x	13.3/Feature-103789-AddCloseButtonToPageLayoutIfReturnUrlIsSet.rst
104126	Feature	13.3	Add configuration setting to define backend-locking file	Backend CLI LocalConfiguration ext:backend	$GLOBALS['TYPO3_CONF_VARS']['BE']['lockBackendFile'] BackendLocker	The location for LOCK_BACKEND to lock (and unlock) the backend can now be controlled by maintainers of a TYPO3 installation, and has moved outside of typo3conf/ by default to either var/lock/ (Compose…	-	local:14.3.x	13.3/Feature-104126-AddConfigurationSettingToDefineBackendLockingFile.rst
104126	Important	13.3	Drop "typo3conf" directory from system status check and backend locking	Backend CLI LocalConfiguration ext:backend	$GLOBALS['TYPO3_CONF_VARS']['BE']['lockBackendFile']	The directory typo3conf is no longer needed in Composer Mode. Checking for the existence of this directory is no longer performed in the Environment and Install Tool.	-	local:14.3.x	13.3/Important-104126-DropTypo3confDirectoryFromSystemStatusAndBackendLocking.rst
104168	Feature	13.3	PSR-14 event for modifying countries	PHP-API ext:core	BeforeCountriesEvaluatedEvent CountryProvider Country	Using the PSR-14 event BeforeCountriesEvaluatedEvent allows modification of countries provided by CountryProvider.	-	local:14.3.x	13.3/Feature-104168-PSR-14EventForModifyingCountries.rst
104221	Feature	13.3	PSR-14 events for RTE <-> Persistence transformations	Backend PHP-API ext:core	RteHtmlParser transformTextForRichTextEditor transformTextForPersistence $GLOBALS['TYPO3_CONF_VARS']['SC_OPTIONS']['t3lib/class.t3lib_parsehtml_proc.php']['transformation'] allowAttributes BeforeTransformTextForPersistenceEvent AfterTransformTextForPersistenceEvent BeforeTransformTextForRichTextEditorEvent AfterTransformTextForRichTextEditorEvent getHtmlContent() setHtmlContent() getInitialHtmlContent() getProcessingConfiguration() $value = $event->getHtmlContent()	Using the new PSR-14 events * BeforeTransformTextForPersistenceEvent * AfterTransformTextForPersistenceEvent * BeforeTransformTextForRichTextEditorEvent * AfterTransformTextForRichTextEditorEvent allo…	-	local:14.3.x	13.3/Feature-104221-IntroducePSR14EventsForRteTransformations.rst
104223	Deprecation	13.3	Fluid standalone methods	Fluid PHP-API FullyScanned ext:fluid	AbstractTagBasedViewHelper->registerUniversalTagAttributes() AbstractTagBasedViewHelper->registerTagAttribute() registerUniversalTagAttributes() @deprecated $this->additionalArguments $this->arguments registerTagAttribute() AbstractTagBasedViewHelper render() boolean registerArgument()	Calling these methods is discouraged. They will log a deprecation level error when used with Fluid standalone v4.	-	local:14.3.x	13.3/Deprecation-104223-FluidStandaloneMethods.rst
104304	Deprecation	13.3	BackendUtility::getTcaFieldConfiguration	PHP-API TCA FullyScanned ext:backend	getTcaFieldConfiguration $GLOBALS['TCA']	Either access $GLOBALS['TCA'] directly (in order to support TYPO3 v12 and TYPO3 v13), or migrate to the new Schema API:	-	local:14.3.x	13.3/Deprecation-104304-BackendUtilitygetTcaFieldConfiguration.rst
104311	Feature	13.3	Auto created system TCA columns	TCA ext:core	TCA ctrl $GLOBALS['TCA']['ctrl']['enablecolumns']['starttime'] = 'starttime' columns types palettes file category email TcaSchema languageField transOrigPointerField l10n_parent $table pages	Extension developers can typically remove columns definitions of all the above fields and rely on TYPO3 Core creating them with a good default definition.	-	local:14.3.x	13.3/Feature-104311-AutoCreatedSystemTCAColumns.rst
104321	Feature	13.3	Allow handling of argument mapping exceptions in ActionController	Frontend ext:extbase	handleArgumentMappingExceptions ActionController TargetNotFoundException RequiredArgumentMissingException pageNotFound	Extension authors can now handle exceptions in implementations of a ActionController, which are thrown during argument mapping.	-	local:14.3.x	13.3/Feature-104321-AllowHandlingOfArgumentMappingExceptionsInActionController.rst
104325	Deprecation	13.3	DiffUtility->makeDiffDisplay()	PHP-API FullyScanned ext:core	DiffUtility->makeDiffDisplay() DiffUtility->stripTags DiffUtility->diff() strip_tags() DiffUtility $stripTags DiffUtility->stripTags = false diff()	If DiffUtility->stripTags *is not* explicitly set to false, a typical migration looks like this:	-	local:14.3.x	13.3/Deprecation-104325-DiffUtility-makeDiffDisplay.rst
104451	Feature	13.3	Redis backends support for key prefixing	Frontend LocalConfiguration ext:core		The new feature allows to use the same Redis database for multiple caches or even for multiple TYPO3 instances while having no impact on existing configuration.	-	local:14.3.x	13.3/Feature-104451-RedisBackendsSupportForKeyPrefixing.rst
